customer_id,customer_name,city,state,segment
1866,Scott LLC,Thomasfurt,South Carolina,Government
1867,"Nelson, Kim and Ellis",South Alyssaport,Missouri,Corporate
1868,"Coleman, Rosales and Weaver",West Lawrenceton,Alabama,Retail
1869,"Parker, Bell and Nolan",East Kelly,Nebraska,Corporate
1870,Harris and Sons,Williamsonberg,Connecticut,Corporate
1871,"Contreras, Jensen and Williams",North Tamara,California,Corporate
1872,Fox Group,Thompsonland,Nevada,Retail
1873,"Baker, Davis and Terry",Port Alejandro,Texas,Corporate
1874,Smith-Cruz,West Chloeborough,Mississippi,Retail
1875,Porter-Foley,New Jamiestad,California,Government
1876,Harris Group,Higginston,Ohio,Retail
1877,"Nolan, Leonard and Garcia",Thompsonbury,Maine,Wholesale
1878,White-Fletcher,New Robertberg,Hawaii,Corporate
1879,Scott Inc,Kevinbury,Illinois,Wholesale
1880,Pham PLC,Alexandrafort,Texas,Wholesale
1881,White-Adams,North David,Utah,Government
1882,Owen Inc,North Lisa,New Hampshire,Government
1883,Robinson and Sons,Lake Johnbury,South Carolina,Retail
1884,Jimenez Inc,Ballardbury,Illinois,Retail
1885,"Thompson, Lowe and Ingram",Meyerborough,California,Corporate
1886,"Morgan, Mason and Smith",New Mark,New Jersey,Wholesale
1887,Higgins PLC,Port Christopher,Utah,Government
1888,"Esparza, Hudson and Camacho",Port Teresa,Montana,Government
1889,"Klein, Moore and Davis",West Michelleport,Florida,Corporate
1890,Miller Inc,Ericshire,North Carolina,Government
1891,Coleman and Sons,Davenportchester,Hawaii,Wholesale
1892,Zimmerman Inc,North Tyler,Maryland,Wholesale
1893,"King, Nunez and French",West Travis,Ohio,Corporate
1894,"Price, Aguilar and Smith",Georgehaven,Georgia,Wholesale
1895,Vincent Group,Mitchellshire,Maryland,Retail
1896,Hansen-Salinas,South Whitney,Oregon,Wholesale
1897,Cox and Sons,Vanceview,Maryland,Retail
1898,Boyd-Evans,North Jeffreyville,Maine,Government
1899,"Vasquez, Richardson and Davis",East Jenny,Iowa,Retail
1900,Turner Group,Brandonborough,Virginia,Corporate
1901,Alvarez Group,Port Nicole,Missouri,Corporate
1902,Fitzgerald-Myers,East Tiffany,Delaware,Corporate
1903,Gray-Adkins,Tracyton,Maine,Corporate
1904,Leach-Bailey,West Jenniferside,Washington,Corporate
1905,Lee LLC,Ericmouth,California,Wholesale
1906,"Kaufman, Hall and Peters",Lake Paulborough,Kentucky,Government
1907,Collins-Gray,East Stephanie,Nevada,Retail
1908,Brown Ltd,Lake Thomasmouth,Iowa,Retail
1909,Hunter-Butler,North Hannah,Indiana,Government
1910,Conrad Inc,Colleenhaven,Tennessee,Corporate
1911,Oconnor-Bennett,East Mariofort,Arkansas,Corporate
1912,"Clark, Rogers and Oconnell",Petersside,Virginia,Retail
1913,Hanson-Thomas,Danielburgh,Vermont,Corporate
1914,"Graham, Douglas and Jackson",Adamsburgh,Pennsylvania,Wholesale
1915,"Hughes, Brennan and Williams",Caldwellberg,West Virginia,Wholesale
1916,Roberts PLC,East Stevenbury,New Mexico,Wholesale
1917,Kramer LLC,East Christina,Rhode Island,Government
1918,Hernandez-Stark,West Wayne,Oregon,Government
1919,Chen Ltd,Oscarport,Washington,Wholesale
1920,Perry Ltd,West Christopher,Alaska,Government
1921,"Lewis, Sanchez and Hobbs",Averyhaven,Delaware,Wholesale
1922,"Young, Combs and Walters",Courtneymouth,Maine,Corporate
1923,"Sanders, Contreras and Powell",Bettyshire,North Carolina,Government
1924,Espinoza-Walker,Lake Robert,New York,Wholesale
1925,West-Herrera,Morrismouth,South Carolina,Government
1926,Underwood-Miller,Cortezport,Delaware,Retail
1927,Kim Ltd,Lynchside,North Carolina,Retail
1928,Lopez-Green,Estradamouth,Texas,Wholesale
1929,Booth Inc,Port Nicolefurt,Ohio,Wholesale
1930,"Graham, Simmons and Waters",Lake Daniellehaven,Virginia,Wholesale
1931,Gilbert-Bennett,Weaverland,West Virginia,Retail
1932,Fowler-Hahn,Port Michael,Oklahoma,Government
1933,"Edwards, White and Aguilar",New Alicia,Michigan,Retail
1934,Lynn-Morris,Laurastad,Pennsylvania,Wholesale
1935,"Williams, Ramsey and Dean",Meganchester,California,Wholesale
1936,Clark-Douglas,South Richard,Virginia,Wholesale
1937,Perez-Riddle,Wuside,Idaho,Wholesale
1938,"Anderson, Phillips and Hurst",Josephview,Wyoming,Wholesale
1939,Wong-Rodriguez,Martinburgh,Delaware,Wholesale
1940,Ruiz PLC,North Jonathanbury,Wyoming,Corporate
1941,Shepard PLC,Watsonton,Hawaii,Corporate
1942,Johnson-Wilson,Vickibury,Vermont,Corporate
1943,Harrison Inc,South Mark,Wyoming,Retail
1944,Bowen-Maynard,North Kellystad,North Carolina,Government
1945,Moody PLC,Jasminechester,Pennsylvania,Wholesale
1946,Campbell-Torres,Port Karaton,New Mexico,Corporate
1947,Williams PLC,Edwardton,Arizona,Retail
1948,"Campbell, Gray and Schmitt",West Markstad,South Dakota,Government
1949,"Rivers, Robinson and Wells",Lake Travis,South Carolina,Wholesale
1950,Evans-Davis,Reeseport,Michigan,Wholesale
1951,Jenkins Group,West Edwardmouth,Kentucky,Government
1952,Proctor and Sons,Figueroaland,Utah,Government
1953,Dennis Ltd,West Donnaside,Utah,Government
1954,"Meyer, Stephens and Carpenter",Ortizberg,Kansas,Retail
1955,Pennington-Smith,East Michellechester,Vermont,Corporate
1956,Humphrey Group,Port Mark,Pennsylvania,Wholesale
1957,Holland-Castro,East Nicole,Tennessee,Corporate
1958,"Gomez, Newman and Wolf",Amandatown,Arkansas,Government
1959,"Ward, Love and Williams",Port Alan,Michigan,Wholesale
1960,Mcdaniel Group,West Vincent,California,Wholesale
1961,"Marshall, Luna and Bradford",West Douglas,Massachusetts,Corporate
1962,Wood-Lewis,East Nicolemouth,Illinois,Corporate
1963,Clark LLC,South Amyshire,Florida,Wholesale
1964,Bailey-Graves,Leeville,Alabama,Retail
1965,Yoder-Stevens,Hallhaven,New York,Government
1966,Johnson Inc,Cruzberg,Texas,Corporate
1967,Walters and Sons,Weaverville,Minnesota,Wholesale
1968,Davis and Sons,East Patriciafort,West Virginia,Corporate
1969,Patterson PLC,Jasminebury,Mississippi,Wholesale
1970,Henson LLC,New Sethberg,Nevada,Retail
1971,Atkinson-Bailey,Josephmouth,Michigan,Corporate
1972,Harris-Young,Greeneberg,Wyoming,Wholesale
1973,Day and Sons,Leonardfurt,Missouri,Corporate
1974,Ryan LLC,Mahoneyport,Kentucky,Wholesale
1975,Trevino-Thomas,West John,Michigan,Government
1976,Nguyen-White,West Jacobfurt,Massachusetts,Wholesale
1977,Woods-Carlson,Yvonnemouth,Arizona,Wholesale
1978,Mcpherson-Hodges,Shepardfort,California,Wholesale
1979,"Meyer, Roberts and Henson",Robertsonmouth,Ohio,Wholesale
1980,Henry LLC,Brettview,Maryland,Government
1981,Bender-Hill,Allisonmouth,Maine,Retail
1982,Simon Ltd,New Carlos,Alabama,Government
1983,Hoffman-Bishop,Lindseyburgh,South Dakota,Retail
1984,Johnson-Ayala,Lake Mark,Alabama,Retail
1985,Harris-Vargas,Lake Jacqueline,Oklahoma,Government
1986,"Hopkins, Wilcox and Gonzales",North Barbara,Utah,Corporate
1987,"Hernandez, Phillips and Walter",Jamesfurt,Colorado,Retail
1988,"Powell, Hall and Torres",South Maryport,Virginia,Government
1989,Gonzalez-Collins,East Jessica,Virginia,Wholesale
1990,Ward-Graves,Lopezton,New Jersey,Government
1991,"Lynch, Carter and Smith",Port Vanessashire,Minnesota,Retail
1992,Walker Group,Penahaven,Wisconsin,Corporate
1993,Campbell and Sons,Stephenmouth,Vermont,Corporate
1994,"Mayer, Gregory and Collins",Whitneyton,Alaska,Corporate
1995,Walker and Sons,New Alejandro,Hawaii,Wholesale
1996,Flores-Robbins,New Alexanderland,Idaho,Government
1997,Thompson-Hatfield,South Alexandraview,Missouri,Government
1998,Palmer LLC,New Michaelport,Tennessee,Corporate
1999,Duran-Perry,South Claudiaborough,West Virginia,Wholesale
2000,Jones-Cook,West Christophershire,Minnesota,Corporate
