sales_id,sales_date,customer_id,product_id,employee_id,branch_id,quantity,unit_price,discount
477,2025-02-20,1837,187,24,13,3,14926.43,1704.52
478,2025-05-27,1911,62,134,22,10,57030.8,10625.47
479,2024-09-14,1017,453,24,8,10,8214.33,1325.28
480,2024-12-03,1705,300,100,24,4,56194.51,2450.17
481,2024-04-19,359,110,71,15,7,16004.05,1886.82
482,2025-05-17,1093,192,29,11,9,26003.1,3550.66
483,2024-10-11,1802,402,38,12,8,43224.6,7100.64
484,2024-01-22,1322,496,9,24,1,41750.26,6586.54
485,2024-09-02,519,283,99,10,6,54286.27,7439.92
486,2025-07-01,1776,122,114,13,1,54677.56,4297.39
487,2024-09-18,617,47,61,10,4,51705.59,1656.93
488,2025-03-25,1294,163,105,2,5,52120.23,8581.05
489,2025-05-18,965,378,106,11,7,52728.91,8650.09
490,2024-06-13,1431,134,130,3,6,25831.36,3767.41
491,2025-07-14,1511,168,117,23,1,45956.55,5895.06
492,2024-07-07,1291,228,35,1,7,12804.44,782.47
493,2025-08-12,169,57,41,8,9,43100.27,6616.82
494,2025-10-26,1563,67,106,11,8,29223.56,4296.87
495,2024-09-23,356,352,84,10,4,5979.54,439.62
496,2025-02-06,1795,194,147,8,1,56938.44,10512.12
497,2025-10-24,1254,321,59,3,8,12697.71,1780.88
498,2024-06-21,102,206,110,20,5,9805.82,1878.86
499,2024-06-23,1940,291,31,1,9,26674.37,4908.03
500,2025-04-09,1695,345,127,4,4,43100.26,1642.5
501,2024-09-29,590,383,127,13,3,26447.21,1092.83
502,2024-08-08,1688,145,49,14,3,25102.92,732.72
503,2024-10-24,2000,135,61,20,8,54532.37,4031.44
504,2025-12-01,1326,235,22,1,8,8859.09,572.73
505,2025-12-10,815,352,55,23,7,42798.74,6300.87
506,2024-09-19,150,49,143,2,1,20638.89,969.37
507,2024-12-28,1242,481,12,1,5,30767.98,2344.14
508,2025-02-08,1375,190,34,18,1,35248.73,1834.99
509,2025-05-30,1010,477,87,15,3,6289.23,893.39
510,2025-03-19,291,134,30,11,1,58732.48,5863.98
511,2024-10-14,1532,185,111,10,5,37162.96,5660.39
512,2024-09-27,1059,161,112,6,6,44475.29,4369.92
513,2024-06-03,1139,437,113,2,4,9768.63,449.08
514,2024-02-06,964,134,42,23,8,26749.36,5324.2
515,2025-05-21,84,227,92,23,9,29626.77,2921.13
516,2024-05-31,254,179,24,7,5,11658.64,392.42
517,2025-06-04,1685,140,145,22,10,13531.37,2700.87
518,2024-01-05,1078,393,147,6,7,55304.38,2722.72
519,2025-05-25,1387,49,85,1,5,41197.43,5608.12
520,2025-02-07,766,303,28,11,3,2703.6,248.86
521,2025-12-25,1351,246,117,21,5,36058.05,41.87
522,2024-02-14,1344,319,116,11,10,8629.89,1490.0
523,2025-10-21,580,166,15,24,2,33282.22,4009.12
524,2024-04-04,817,131,46,8,7,6262.11,1067.5
525,2024-06-15,796,400,104,10,3,8115.52,796.69
526,2025-03-18,1508,413,80,22,10,8745.91,1164.12
527,2025-01-11,1050,103,126,15,7,29109.94,3278.11
528,2025-03-09,185,388,109,12,10,11994.99,1513.02
529,2024-04-05,83,263,88,15,4,39209.03,5596.19
530,2025-05-22,1080,323,135,3,5,28624.93,453.32
531,2025-05-04,616,77,33,22,5,50650.74,5299.0
532,2024-10-29,1165,25,142,3,1,31291.46,3195.81
533,2025-02-26,194,238,146,9,6,16036.75,262.26
534,2025-05-30,34,59,119,6,3,50731.68,459.21
535,2025-03-02,1796,361,77,11,10,43721.59,6622.55
536,2025-04-05,1278,414,68,11,3,13453.03,210.46
537,2025-09-10,532,447,28,14,9,2057.0,162.48
538,2024-01-14,352,336,123,15,7,52258.05,10094.2
539,2025-09-08,1487,250,78,20,10,22283.0,3002.87
540,2025-12-07,1383,203,78,3,3,8971.72,342.36
541,2024-01-17,1426,497,49,1,4,29385.91,853.1
542,2024-09-04,893,432,138,7,2,18754.15,1738.23
543,2025-04-30,865,12,30,6,3,44588.09,3970.71
544,2025-05-11,966,11,116,19,4,12878.97,1466.74
545,2025-02-05,105,171,3,4,7,58789.73,9977.98
546,2025-08-15,1221,375,142,10,1,29762.29,2893.5
547,2025-08-28,1485,314,125,8,1,32170.22,2715.2
548,2024-11-19,1134,33,69,21,7,53459.3,1250.31
549,2025-09-29,1923,331,89,15,7,2227.61,128.32
550,2024-07-15,962,177,113,8,9,13962.44,2538.57
551,2024-12-13,1888,309,120,5,5,43656.71,3408.46
552,2025-03-02,1707,482,93,16,3,37688.7,2129.09
553,2024-03-29,1367,248,34,6,4,10222.53,1006.28
554,2025-03-01,1932,253,78,8,4,33853.0,6765.6
555,2025-01-02,1805,134,92,22,3,11308.17,1943.79
556,2025-05-30,66,414,17,11,7,7724.19,350.2
557,2025-07-29,459,250,67,11,6,46393.06,7145.41
558,2025-07-24,548,459,39,23,9,36653.08,763.43
559,2024-02-21,1898,485,113,15,2,58504.93,9146.1
560,2025-09-16,1602,440,27,18,1,30931.04,1033.38
561,2024-04-30,1784,106,93,6,5,42781.64,6519.62
562,2025-05-25,1501,446,26,5,6,20741.84,571.53
563,2024-07-25,900,497,107,25,1,15473.65,2504.09
564,2024-12-15,588,259,44,3,5,22973.75,3468.33
565,2025-01-04,1290,341,63,5,9,25881.61,1181.14
566,2025-03-15,847,471,105,15,9,47881.83,3464.48
567,2024-01-31,907,75,3,23,9,56674.93,960.96
568,2024-11-18,823,396,43,14,1,24202.71,179.55
569,2025-10-18,310,463,148,2,9,58387.01,4896.4
570,2025-11-28,1436,284,78,24,6,54644.62,86.36
571,2024-10-13,1844,271,38,23,7,27325.15,1121.06
572,2025-07-11,1279,404,114,23,6,53372.82,8342.85
573,2025-02-18,1589,102,78,3,1,32708.58,2551.23
574,2024-05-09,1066,277,73,7,2,31188.62,1947.74
575,2024-12-14,1551,326,41,1,1,53528.84,5780.39
576,2024-09-21,495,427,78,24,7,59230.33,1308.3
577,2024-03-02,1724,191,67,21,9,21913.93,209.2
578,2025-10-28,1928,64,115,10,10,44474.66,4030.71
579,2024-08-29,1650,382,149,19,9,50825.25,2376.97
580,2024-11-02,583,342,147,22,3,43146.71,4484.38
581,2024-09-10,216,168,133,19,4,49547.72,3580.0
582,2024-04-10,301,365,109,14,2,6442.67,547.48
583,2024-05-13,976,110,115,3,6,40932.52,3297.14
584,2025-07-26,1063,399,102,9,10,30430.81,2577.02
585,2025-03-26,1412,477,126,24,7,49604.9,1432.06
586,2024-05-10,993,365,118,5,9,51933.03,1226.22
587,2024-08-05,933,243,9,24,3,56700.1,4188.23
588,2024-05-01,1233,437,105,4,2,22805.57,1320.86
589,2025-06-19,314,61,96,10,6,18892.34,1836.05
590,2024-05-26,292,402,108,2,5,53454.38,2304.75
591,2025-05-15,5,63,141,12,2,52355.17,4372.44
592,2025-08-09,635,290,116,11,7,29038.43,4181.73
593,2025-09-12,272,391,36,17,8,45939.05,6130.3
594,2024-06-01,1775,373,84,3,10,40205.64,3293.87
595,2024-08-26,1844,203,87,18,1,57526.69,10240.25
596,2024-10-11,1323,46,43,23,1,34747.69,5532.94
597,2025-12-25,633,288,32,21,9,6023.97,1150.78
598,2025-07-08,1182,388,14,19,9,12174.36,1158.6
599,2024-01-20,247,338,137,6,1,17222.79,708.91
600,2025-12-23,1719,455,149,15,2,48608.34,5899.64
601,2025-02-15,1207,24,126,1,6,26784.03,2222.73
602,2025-06-24,650,196,66,3,2,58807.38,6372.12
603,2024-10-19,295,94,66,25,2,10099.41,1923.26
604,2025-11-25,347,31,84,6,1,43084.74,2568.06
605,2024-04-11,656,73,106,11,5,23155.28,3833.32
606,2024-05-03,107,104,62,25,10,35575.72,3507.62
607,2025-05-31,789,487,30,9,1,19781.85,2188.35
608,2024-03-08,992,15,105,21,4,54910.37,204.52
609,2025-07-21,1974,301,26,8,9,39441.5,990.54
610,2025-08-04,834,229,22,21,9,13003.96,2517.34
611,2025-01-17,1107,87,63,18,7,57719.77,6408.65
612,2024-02-12,3,417,119,20,5,39530.47,1323.34
613,2024-03-02,1912,472,124,9,10,15802.45,2149.13
614,2024-12-25,1726,324,55,19,9,17597.37,568.1
615,2025-06-30,1154,36,77,3,7,42207.33,7010.62
616,2025-07-23,573,450,111,7,10,30784.39,4938.16
617,2025-11-29,1937,176,67,25,8,17107.78,2266.02
618,2024-11-25,700,108,118,20,6,1936.6,267.97
619,2025-10-23,1889,2,122,1,1,40689.68,3362.29
620,2025-12-14,1441,251,101,18,2,47451.01,6160.06
621,2024-03-20,1104,16,114,22,2,21826.69,3548.06
622,2025-09-07,734,199,46,25,1,8361.07,619.52
623,2024-07-16,911,5,57,24,1,45746.84,6226.64
624,2025-12-27,733,99,24,20,5,48696.46,2153.82
625,2025-05-20,1982,186,10,9,8,54365.95,7687.0
626,2024-08-02,15,101,102,4,5,34577.03,3416.29
627,2025-07-19,397,338,145,22,10,34343.27,448.94
628,2024-05-11,1528,34,33,9,10,51473.26,9069.62
629,2024-10-07,393,435,6,23,9,37252.94,5071.47
630,2025-04-09,5,481,110,21,1,51377.73,3318.99
631,2025-02-20,562,63,133,15,8,22326.84,3389.31
632,2024-08-17,97,143,108,18,8,19658.28,1540.65
633,2024-12-08,168,451,147,1,4,58707.64,4976.3
634,2024-03-17,1879,128,51,6,6,19337.55,2421.04
635,2024-04-09,58,246,111,1,10,48036.03,8983.32
636,2024-09-13,507,56,122,8,6,50118.53,8235.82
637,2025-06-16,1627,122,19,25,10,37554.43,5739.06
638,2025-10-02,915,297,32,3,1,55086.15,4157.85
639,2025-12-11,134,401,33,2,8,4232.54,517.0
640,2025-03-18,135,53,15,18,1,18400.09,1403.76
641,2024-04-08,1265,386,106,8,10,47461.01,5923.21
642,2025-04-09,787,238,110,20,10,6975.4,908.09
643,2025-11-22,1604,14,117,17,6,35680.99,770.76
644,2024-01-13,1219,366,18,19,4,54357.83,1369.62
645,2025-06-05,525,182,108,16,10,27232.83,1324.35
646,2024-02-15,124,66,80,19,7,31274.42,4076.34
647,2025-01-01,638,299,139,25,3,9697.13,598.65
648,2024-12-17,597,189,3,17,10,39802.93,1151.1
649,2024-08-31,1039,420,144,2,7,21285.15,4157.04
650,2025-10-17,1861,104,18,11,4,40403.75,5614.36
651,2025-04-23,1229,355,85,19,10,57820.83,7124.72
652,2025-03-04,674,84,27,15,1,30259.91,5567.54
653,2025-10-16,457,355,59,15,10,13575.17,1305.24
654,2024-12-05,1654,379,97,7,7,11870.43,2350.06
655,2025-01-06,21,38,92,1,9,7796.17,453.08
656,2024-07-18,1293,300,93,2,1,12748.25,724.36
657,2024-08-12,1814,135,45,11,9,15511.89,608.03
658,2024-06-29,1727,135,26,1,3,23356.44,3678.24
659,2024-04-23,694,480,54,10,8,15168.85,2455.8
660,2025-11-07,351,482,135,20,7,52824.88,690.71
661,2024-05-27,1808,474,34,7,4,32420.73,4502.29
662,2024-11-21,1228,220,63,2,10,35652.23,6092.51
663,2024-10-28,1618,77,84,8,1,38138.09,2136.29
664,2024-05-09,1744,261,150,16,4,43910.61,6891.03
665,2025-11-10,1260,34,43,17,7,45327.17,5847.85
666,2025-06-05,767,256,133,15,3,19987.56,1494.58
667,2025-12-12,990,367,127,16,5,35290.01,4503.75
668,2025-08-20,1331,19,54,8,4,27672.72,1297.21
669,2024-08-11,627,218,97,19,3,56194.44,4204.55
670,2025-07-17,174,69,22,10,8,31610.42,1455.2
671,2024-02-12,953,263,87,14,8,28585.51,2338.02
672,2025-05-24,650,140,98,1,3,27059.62,1437.54
673,2024-03-18,736,462,22,10,9,31254.67,4023.44
674,2024-10-10,1898,117,26,4,2,22253.98,2430.25
675,2024-12-07,403,346,85,9,5,44967.47,6911.35
676,2024-10-08,391,362,36,25,9,54830.57,93.58
677,2024-11-02,578,422,89,13,7,49489.82,7500.74
678,2024-01-13,967,335,132,25,3,52062.5,2369.66
679,2024-08-02,972,120,133,19,9,45699.66,6603.7
680,2025-04-17,698,406,22,11,4,26298.79,4954.32
681,2025-03-03,430,225,116,18,1,23107.31,2668.93
682,2024-05-11,626,483,3,16,6,21049.51,1764.57
683,2025-12-03,1542,207,138,10,6,35630.35,4044.6
684,2024-02-02,1889,72,40,11,10,38160.52,4602.18
685,2025-09-14,1176,444,101,13,4,56972.87,725.94
686,2025-01-30,386,244,28,11,10,57754.35,7381.04
687,2024-11-07,191,88,27,22,9,11480.53,1897.67
688,2025-09-09,1001,14,48,7,2,54769.37,4227.04
689,2024-07-29,478,150,135,3,8,4389.74,455.24
690,2024-06-24,670,441,106,13,3,59386.11,1533.8
691,2025-03-04,980,381,18,13,4,8666.0,356.48
692,2025-03-18,1676,364,122,6,10,34930.39,2167.88
693,2024-07-26,1030,367,118,9,4,1439.16,41.07
694,2024-03-06,1689,205,64,17,6,54707.85,9620.26
695,2025-04-16,948,295,11,24,2,17986.8,3169.25
696,2025-04-12,711,359,77,13,10,49582.35,8427.45
697,2025-03-01,511,92,111,15,7,54739.15,2008.32
698,2025-08-05,196,202,12,8,3,17152.8,2154.68
699,2024-10-25,1366,470,18,23,4,54615.45,4492.43
700,2025-07-20,249,189,20,25,2,30759.3,4795.44
701,2025-02-23,924,85,65,7,9,3633.47,19.42
702,2025-10-16,1423,346,119,13,6,45011.49,7703.92
703,2025-02-10,78,6,65,4,3,20299.51,3039.55
704,2025-05-11,945,35,22,18,4,43101.31,3773.29
705,2025-04-27,1681,143,42,6,1,36812.32,1304.9
706,2024-05-07,1095,380,101,6,2,40612.14,91.06
707,2024-10-06,315,226,92,6,4,43150.32,7703.95
708,2025-06-29,443,227,13,21,9,38819.72,5562.17
709,2024-04-15,800,354,79,15,1,36294.12,353.25
710,2025-01-21,1572,104,64,12,4,12799.16,41.06
711,2024-01-29,30,173,50,22,2,14013.5,2472.78
712,2025-11-11,344,371,43,2,7,31237.51,5095.61
713,2024-11-26,1152,321,49,20,4,56125.31,4434.62
714,2025-03-14,248,119,55,4,6,20078.7,60.21
715,2025-10-31,648,7,100,7,8,13985.68,1840.41
716,2024-10-12,1332,320,95,2,2,53242.14,4377.54
717,2025-09-05,1024,53,138,19,3,15864.47,300.61
718,2024-11-28,1293,357,100,22,3,20590.75,2616.48
719,2025-12-05,652,436,124,3,6,2041.28,372.37
720,2025-04-04,784,262,60,17,10,42573.12,113.17
721,2024-01-22,1263,389,32,10,4,44536.88,6745.07
722,2025-09-26,163,31,36,12,8,18500.27,561.19
723,2024-07-28,1315,20,61,24,10,59324.53,5264.77
724,2024-12-02,275,143,82,21,1,31731.5,6203.94
725,2025-10-25,1665,148,7,8,6,21220.98,873.53
726,2024-02-25,1857,470,64,22,4,36875.73,2813.51
727,2024-11-25,376,227,2,3,8,5129.11,197.44
728,2025-10-11,290,481,53,5,2,11246.87,1234.56
729,2024-07-28,484,260,21,14,8,19376.32,2796.68
730,2024-09-07,869,91,64,10,5,35008.89,6775.8
731,2024-07-25,557,442,124,3,6,24496.42,821.93
732,2025-03-27,866,259,111,25,3,49356.62,7833.47
733,2024-01-21,1561,196,110,3,5,36115.82,1103.69
734,2024-06-28,527,195,119,10,8,17710.32,1991.14
735,2025-05-07,148,171,35,23,8,12547.23,2298.98
736,2024-01-05,27,442,129,24,6,29995.77,5553.36
737,2025-02-08,1988,381,96,13,8,19160.84,3784.35
738,2024-03-13,838,454,10,4,7,55995.64,1818.32
739,2025-03-22,1961,131,90,17,8,38463.8,2832.32
740,2024-02-29,1334,198,109,24,4,15298.82,105.59
741,2025-01-05,1293,362,8,23,3,16418.51,1495.63
742,2025-11-28,302,131,64,20,10,57154.92,9619.35
743,2024-01-13,240,395,24,21,7,24462.35,2867.77
744,2024-03-23,1062,466,49,14,3,49955.22,2526.45
745,2024-11-05,1026,496,137,22,7,35578.71,5222.48
746,2024-04-01,224,326,147,25,6,49039.45,2638.53
747,2024-08-02,1905,384,102,23,5,1378.8,46.44
748,2025-05-18,4,50,18,25,7,31972.76,4185.37
749,2025-03-17,350,91,96,6,3,12683.21,461.63
750,2024-04-22,923,291,55,6,4,4479.94,163.72
751,2024-07-15,532,462,105,15,10,7442.53,947.34
752,2024-03-22,601,44,97,4,5,4791.48,28.43
753,2024-08-28,979,249,26,1,1,16698.76,3190.18
754,2025-11-12,1193,405,11,4,4,31817.74,46.21
755,2025-09-09,1066,493,69,16,8,45657.79,5518.85
756,2024-12-10,760,350,88,11,4,56518.47,7517.84
757,2025-01-22,1251,30,92,11,2,1182.0,205.8
758,2025-02-15,1486,428,36,1,10,8250.78,875.62
759,2025-12-17,1539,418,64,12,8,37482.75,4939.3
760,2025-05-01,1055,212,49,1,6,1981.19,142.73
761,2024-02-16,1986,414,84,22,8,14779.96,1432.28
762,2025-09-19,1627,42,90,14,8,59225.42,10152.42
763,2024-04-12,1504,198,76,20,4,43004.58,7481.58
764,2025-08-08,1608,439,130,2,3,30377.58,529.12
765,2025-11-20,1124,448,120,6,8,57348.02,5530.28
766,2025-07-07,494,125,55,6,2,7222.71,1434.95
767,2024-01-30,329,476,84,13,5,14002.19,721.47
768,2025-05-02,1949,460,32,22,3,55441.44,7024.96
769,2025-05-18,186,408,86,8,10,46213.91,5551.95
770,2025-10-21,703,194,98,21,9,58008.63,5069.52
771,2024-08-26,458,133,30,10,2,7571.57,515.23
772,2025-08-29,1920,97,30,19,6,8517.63,533.84
773,2025-01-24,1182,378,1,10,1,35813.53,1359.89
774,2025-02-01,868,164,94,22,3,31665.33,3810.08
775,2024-08-15,219,203,3,18,8,19639.65,3205.77
776,2024-10-30,1715,113,128,22,8,9698.1,549.67
777,2025-11-12,1740,411,9,20,6,19224.59,3807.76
778,2024-05-06,561,435,147,16,4,30206.51,4253.93
779,2025-01-20,121,415,86,5,4,51036.13,9537.97
780,2024-08-18,1435,377,14,25,3,51549.95,7499.44
781,2024-11-02,1670,338,41,1,9,24144.85,2039.94
782,2025-04-29,714,388,101,13,2,32142.82,1819.54
783,2025-12-14,1891,100,141,13,2,8723.14,1312.43
784,2025-08-17,1774,413,14,23,5,27994.42,916.51
785,2024-05-20,905,357,124,10,3,13376.21,2151.85
786,2024-07-19,1506,334,3,12,10,7014.92,1102.04
787,2024-05-31,772,487,110,22,3,55633.13,1068.69
788,2025-04-30,368,484,14,4,9,39355.77,4670.68
789,2024-06-01,1285,370,104,8,1,8009.35,635.37
790,2024-11-05,1409,306,45,21,7,46775.14,9272.37
791,2025-11-17,1349,46,119,21,7,17237.75,2251.92
792,2025-01-11,24,62,30,3,2,29863.89,3994.55
793,2025-06-05,461,12,147,19,8,17149.76,2556.55
794,2025-08-30,371,197,124,21,7,18603.44,465.97
795,2024-11-29,131,366,138,6,7,48959.21,193.35
796,2025-07-23,1675,275,136,16,2,31615.17,3697.21
797,2025-12-31,1677,405,32,25,4,57975.18,10407.73
798,2024-07-04,1766,307,47,1,9,27386.74,1721.51
799,2024-02-10,264,295,53,21,3,6181.43,317.43
800,2024-02-05,174,64,130,10,6,58010.29,1990.95
801,2025-11-04,1,128,77,2,9,54372.55,3190.55
802,2025-06-30,912,72,148,16,6,31837.31,6278.44
803,2024-12-26,1242,276,131,7,2,40094.4,358.73
804,2024-02-07,386,73,77,7,3,36526.52,1578.24
805,2025-01-02,569,66,109,3,9,16043.07,1224.99
806,2024-06-16,820,234,22,9,7,56471.76,1617.85
807,2024-07-27,145,323,69,21,4,43152.25,4864.49
808,2025-10-25,1681,262,42,14,3,19665.26,3098.4
809,2025-01-23,54,494,64,3,5,8352.65,183.74
810,2025-07-15,834,34,85,21,2,22406.35,1494.58
811,2024-10-06,300,445,58,9,1,6778.86,1327.96
812,2024-08-15,776,488,27,4,3,32062.06,5614.14
813,2025-08-25,1683,414,126,4,9,21585.11,2470.02
814,2024-10-15,1130,139,26,2,3,19761.79,2971.67
815,2024-07-04,707,413,137,18,10,53039.25,4271.26
816,2025-08-29,262,133,3,22,9,43080.14,5665.58
817,2024-05-26,776,291,69,2,6,42742.64,2129.54
818,2025-09-15,857,362,118,6,8,59188.53,9452.04
819,2025-05-29,588,142,110,17,4,19006.06,3261.14
820,2024-11-08,833,395,81,3,2,5524.9,265.24
821,2024-04-05,339,295,15,3,5,33695.43,3321.36
822,2024-01-11,1971,486,109,22,9,56014.04,1528.38
823,2025-05-24,1055,351,137,23,2,24922.82,3071.92
824,2024-01-08,1463,218,137,24,6,15409.35,2277.45
825,2025-06-24,1401,312,11,20,8,57914.2,7812.88
826,2025-06-20,1851,116,45,3,6,50525.13,5190.8
827,2024-02-22,866,254,98,6,6,58213.98,3934.78
828,2025-11-26,512,426,139,25,2,18113.82,1750.25
829,2024-09-28,437,2,146,13,4,55460.33,10305.74
830,2025-10-20,1056,423,10,15,10,51052.76,587.07
831,2024-01-07,1261,236,85,10,6,7322.68,512.18
832,2024-07-09,824,182,3,4,7,30030.72,508.98
833,2025-06-10,1841,79,106,4,8,1407.72,216.63
834,2024-09-13,464,241,102,12,5,22505.25,4015.81
835,2025-07-03,1663,138,28,15,8,10548.22,746.26
836,2025-03-20,12,184,51,4,4,17809.09,476.15
837,2025-03-07,1524,170,9,6,4,56954.17,10931.77
838,2024-09-29,244,216,126,18,8,48189.39,6884.54
839,2024-11-28,1539,392,103,17,7,8753.64,1676.63
840,2024-01-22,259,80,89,17,1,46275.71,2188.89
841,2025-11-25,1700,176,110,20,1,26625.38,1541.43
842,2025-05-12,170,390,110,8,10,9997.25,1022.2
843,2024-09-12,576,393,30,9,4,40313.5,3460.18
844,2025-04-30,1447,401,27,23,9,37054.93,1398.22
845,2025-08-28,1289,325,39,8,2,8805.45,67.57
846,2024-07-15,1903,75,110,1,10,12778.97,2209.1
847,2025-01-24,835,269,79,23,4,14084.74,1200.23
848,2024-03-03,1045,219,14,10,2,16885.52,947.47
849,2024-12-25,1458,215,64,11,1,11723.35,1.26
850,2025-11-07,1526,165,55,10,8,17529.4,2126.39
851,2025-03-17,379,130,126,12,6,18957.05,367.34
852,2024-01-14,1399,283,34,11,6,44736.23,3233.4
853,2025-08-26,1084,310,96,8,5,13391.96,1028.63
854,2024-04-18,268,323,31,2,10,58131.48,10278.13
855,2024-07-14,396,361,115,4,2,56567.26,7003.14
856,2024-11-04,1486,243,52,18,3,3584.86,137.45
857,2025-07-17,1458,130,144,12,6,27460.45,3939.62
858,2025-03-22,139,248,108,17,9,47662.23,1591.3
859,2024-10-07,1427,496,34,10,1,57392.37,697.82
860,2025-12-11,390,380,102,16,9,52345.09,10171.05
861,2024-06-18,897,385,131,13,9,46982.96,3766.61
862,2024-10-05,424,95,1,6,10,13850.66,1930.01
863,2025-06-09,933,258,135,9,5,51296.03,3040.46
864,2024-10-01,1131,61,44,8,1,32480.38,1895.84
865,2025-10-16,304,483,72,5,5,52529.59,541.26
866,2024-09-11,1687,108,137,4,1,39270.08,4969.1
867,2025-01-12,665,43,141,9,3,25092.23,3068.69
868,2024-11-28,118,321,3,12,4,44098.12,2466.76
869,2024-09-19,1990,9,138,22,10,7280.12,1085.86
870,2025-01-26,1937,335,66,21,10,33501.79,5473.17
871,2024-08-13,665,138,53,19,7,10182.85,471.92
872,2025-03-20,755,76,123,3,8,11709.3,433.31
873,2024-06-29,387,292,126,24,3,39206.29,165.04
874,2024-06-15,1813,91,101,22,10,12083.03,346.84
875,2025-03-12,503,233,104,4,9,9100.19,1365.84
876,2024-01-13,1236,52,97,13,1,7492.1,20.31
877,2025-10-21,1915,23,34,8,2,16791.73,3152.14
878,2025-09-06,28,406,3,4,9,44431.76,3007.05
879,2025-12-25,175,104,36,16,10,53651.03,8750.11
880,2024-11-10,680,246,40,8,1,33068.06,1768.85
881,2025-07-10,253,11,12,4,9,18507.57,1893.48
882,2025-03-01,291,1,58,1,4,26200.99,772.28
883,2025-11-02,588,116,99,22,2,30017.41,5948.06
884,2024-08-17,209,490,73,12,2,37326.11,883.52
885,2024-03-27,1835,23,39,6,7,32298.36,3873.29
886,2025-11-26,871,77,78,20,5,21554.76,448.01
887,2025-05-26,1356,189,68,23,2,47542.51,8193.61
888,2024-06-01,1593,336,38,11,3,24045.37,3468.99
889,2025-05-04,1669,35,29,19,7,57615.53,3208.91
890,2024-04-02,662,66,47,25,7,21803.92,2155.13
891,2025-05-07,1421,499,106,20,6,9155.06,1728.53
892,2024-09-08,785,215,141,16,9,32492.47,3460.28
893,2024-08-23,788,43,149,23,7,32089.81,4984.14
894,2024-08-12,1440,45,61,12,1,12993.5,2210.44
895,2025-01-06,1144,243,35,4,1,54770.35,3952.87
896,2024-05-22,604,236,37,18,7,15307.35,2534.35
897,2024-02-27,1530,71,31,23,3,23270.19,122.62
898,2025-03-10,762,28,28,22,10,5352.45,896.47
899,2024-06-10,62,76,94,5,2,15457.7,38.58
900,2025-03-02,307,392,47,16,3,45138.32,6306.4
901,2024-11-02,963,211,87,15,1,17919.38,558.68
902,2025-10-19,66,310,45,17,3,1641.19,273.32
903,2025-11-27,1942,449,117,18,5,55229.86,5543.67
904,2025-12-27,466,217,41,9,2,31768.56,6213.46
905,2024-05-08,1522,109,103,20,1,13915.48,511.24
906,2025-07-26,1240,431,20,23,8,29167.56,3807.53
907,2025-02-18,1695,195,43,2,6,39152.18,1524.83
908,2024-04-21,214,40,93,20,6,2654.88,149.85
909,2025-07-08,219,34,55,20,1,45634.76,2821.32
910,2025-07-18,414,327,9,8,5,6017.32,686.12
911,2024-02-15,1155,405,124,2,1,19560.24,3691.05
912,2024-01-09,731,385,73,13,9,12498.14,1879.33
913,2024-12-30,1995,67,25,11,7,53894.16,5427.99
914,2025-05-29,1654,397,39,1,10,47968.09,4575.71
915,2024-02-08,595,83,39,22,8,5646.42,706.88
916,2024-08-25,1812,111,37,25,3,59611.58,5980.47
917,2025-09-15,1335,268,88,15,3,21002.22,1513.49
918,2025-03-17,82,457,100,8,4,59823.56,7261.11
919,2024-06-05,1162,322,128,4,1,9414.73,1639.02
920,2025-07-14,1777,497,23,16,2,27833.66,944.77
921,2024-10-29,331,35,72,19,6,21848.74,310.84
922,2025-12-28,1581,236,67,16,5,46025.64,4069.08
923,2024-05-23,1925,64,146,16,1,22444.85,1286.65
924,2025-02-22,1756,318,34,15,6,31236.28,3902.24
925,2024-11-17,766,43,106,17,8,16506.82,2890.46
926,2025-11-29,88,318,15,24,4,42284.97,4742.69
927,2024-06-07,1748,54,75,13,3,34637.89,5914.97
928,2024-08-16,796,448,119,22,2,21587.34,2022.68
929,2025-07-01,1844,419,120,4,2,11636.13,252.15
930,2025-02-10,1574,222,52,13,6,4803.82,328.99
931,2025-09-10,996,109,122,4,5,27820.14,3032.85
932,2025-04-26,299,328,55,11,10,2848.07,342.38
933,2025-01-24,128,480,93,14,8,13591.83,574.92
934,2024-01-24,1952,389,109,9,5,38505.55,643.75
935,2024-03-11,561,208,21,10,8,52406.06,5500.31
936,2025-11-16,1830,133,48,2,2,53802.44,4611.24
937,2024-10-31,337,102,90,14,8,29054.47,4002.72
938,2024-06-13,1978,357,112,12,10,23959.14,47.59
939,2025-09-03,407,40,149,20,3,20100.22,3965.24
940,2024-11-20,30,78,118,5,8,51993.78,1181.37
941,2025-11-21,833,135,134,24,1,59306.08,11188.97
942,2024-05-08,1300,231,149,4,1,13898.74,2721.46
943,2025-03-06,1427,280,43,20,7,13752.1,576.94
944,2024-07-14,1991,348,148,1,6,49012.98,158.72
945,2024-11-10,1029,420,32,23,8,39285.79,3582.84
